296,காவிரி மைந்தன் - 2,அனுஷா வெங்கடேஷ் ,அவென்யூ பிரஸ்,2006
297,காவிரி மைந்தன் - 3,அனுஷா வெங்கடேஷ் ,அவென்யூ பிரஸ்,2006
298,வேங்கடம் முதல் குமரி வரை,பாஸ்கர தொண்டைமான்,சந்தியா பதிப்பகம்,2009
299,கரிகாலன் கனவு ,அய்க்கண்,,
300,அசோகன் காதலி,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1986
301,அம்பிகாபதி,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1990
302,பழையனூர் நீலி,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1990
303,வீரபாண்டியன் மனைவி - 1,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1998
304,வீரபாண்டியன் மனைவி - 2,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1999
305,வீரபாண்டியன் மனைவி - 3,அரு.ராமநாதன்,பிரேமா பிரசுரம்,1992
306,வீரபாண்டியன் மனைவி - 1,அரு.ராமநாதன்,,
307,வீரபாண்டியன் மனைவி - 2,அரு.ராமநாதன்,,
308,வீரபாண்டியன் மனைவி - 3,அரு.ராமநாதன்,,
309,அசோகன் காதலி,அரு.ராமநாதன்,,
310,கடம்ப வனம்,அருணன்,வைகை வெளியீடு,2001
311,பரணி பாவை,எம்.இருதயராஜ்,,
312,அலெக்சாண்டரும் ஒரு கோப்பை தேநீரும்,எம்.ஜி.சுரேஷ்,,
313,தைமூரின் காதலி,எஸ்.எஸ்.தென்னரசு,வானதி பதிப்பகம்,1979
314,மயிலாடும் பாறை,எஸ்.எஸ்.தென்னரசு,வானதி பதிப்பகம்,1975
315,மயிலாடும் பாறை,எஸ்.எஸ்.தென்னரசு,,
316,ஆயிரம் தீவு அங்கையற்கண்ணி,கண்ணதாசன்,,
317,ஊமையன் கோட்டை,கண்ணதாசன்,வானதி பதிப்பகம்,1997
318,சிவகங்கைச் சீமை ,கண்ணதாசன்,,
319,சேரமான் காதலி,கண்ணதாசன்,வானதி பதிப்பகம்,1997
320,பாரிமலைக் கொடி,கண்ணதாசன்,வானதி பதிப்பகம்,1997
321,பாரிமலைக் கொடி,கண்ணதாசன்,வானதி பதிப்பகம்,1997
322,சிவகாமியின் சபதம் - 1 & 2,கல்கி,சாரதா பதிப்பகம்,2005
323,சிவகாமியின் சபதம் - 2,கல்கி,,
324,சிவகாமியின் சபதம் - 3 & 4,கல்கி,சாரதா பதிப்பகம்,2005
325,உடையார் - 4,கல்கி,விசா பப்ளிகேசன்,2005
326,பார்த்திபன் கனவு,கல்கி,,
327,உடையார் - 5,கல்கி,விசா பப்ளிகேசன்,2005
328,பொன்னியின் செல்வன் - 2,கல்கி,,
329,குவாய் நதி தீரம்,ஸ்ரீ வேணுகோபாலன் ,பூம்புகார் பதிப்பகம் ,1998
330,சரித்திர காலத்து காதல் கதைகள்,ஸ்ரீ வேணுகோபாலன் ,பூம்புகார் பதிப்பகம் ,1998
331,கள்ளழகர் காதலி,ஸ்ரீ வேணுகோபாலன் ,பூம்புகார் பதிப்பகம் ,1998
332,வீரன் அழகு முத்துக்கோன்,கௌமாரீஸ்வரி,சாரதா பதிப்பகம்,2001
333,செம்பியன் செல்வி,கோவி.மணிசேகரன்,,
334,பொற்காலப் பூம்பாவை ,கோவி.மணிசேகரன்,வள்ளுவர் பண்ணை,1985
335,மயிலிறகு ,கோவி.மணிசேகரன்,பூம்புகார் பதிப்பகம் ,1981
336,ராஜதரங்கிணி,கோவி.மணிசேகரன்,வானதி பதிப்பகம்,1990
337,ராஜாளிப் பறவை,கோவி.மணிசேகரன்,திருமகள் நிலையம்,1985
338,ஹைதர் அலி,கோவி.மணிசேகரன்,திருமகள் நிலையம்,1982
339,மாணிக்கத் தீவு ,கோவிந்தவல்லப்பன் ,குங்குமம் தொகுப்பு,1974
340,அவனி சுந்தரி,சாண்டில்யன்,வானதி பதிப்பகம்,2002
341,இந்திர குமாரி,சாண்டில்யன்,வானதி பதிப்பகம்,2000
342,இளைய ராணி,சாண்டில்யன்,வானதி பதிப்பகம்,1999
343,உதய பானு,சாண்டில்யன்,வானதி பதிப்பகம்,1999
344,கவர்ந்த கண்கள்,சாண்டில்யன்,,
345,கன்னிமாடம்,சாண்டில்யன்,வானதி பதிப்பகம்,2016
346,சந்திரமதி,சாண்டில்யன்,,
347,சித்தரஞ்சனி,சாண்டில்யன்,வானதி பதிப்பகம்,2002
348,சேரன் செல்வி,சாண்டில்யன்,,
349,நாக தீபம்,சாண்டில்யன்,,
350,நில மங்கை,சாண்டில்யன்,வானதி பதிப்பகம்,2000
